Station,Measurement,Messgrösse,Messwert,Einheit,Retrieved
Bunthaus,28.10.2025 06:40,Chlorophyll (gesamt),19.7,µg/l,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:40,Chlorophyll Kieselalgen,7.7,µg/l,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:50,Trübung,14.0,FNU,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:50,Sauerstoffsättigung,91.1,%,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:50,Wassertemperatur,10.1,°C,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:50,Sauerstoffkonzentration,10.2,mg/l,2025-10-28T08:00:02.564412Z
Bunthaus,28.10.2025 06:40,Chlorophyll Grünalgen,9.1,µg/l,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:40,Chlorophyll (gesamt),19.7,µg/l,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:40,Chlorophyll Kieselalgen,7.7,µg/l,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:50,Trübung,14.0,FNU,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:50,Sauerstoffsättigung,91.1,%,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:50,Wassertemperatur,10.1,°C,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 06:50,Sauerstoffkonzentration,10.2,mg/l,2025-10-28T11:00:01.926252Z
Bunthaus,28.10.2025 11:00,Chlorophyll Kieselalgen,7.8,µg/l,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:00,Chlorophyll (gesamt),19.1,µg/l,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:00,Chlorophyll Grünalgen,8.3,µg/l,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:50,Trübung,8.7,FNU,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:50,Wassertemperatur,9.6,°C,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:50,pH-Wert,8.0,ohne,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:50,Sauerstoffkonzentration,10.6,mg/l,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 11:50,Sauerstoffsättigung,93.7,%,2025-10-28T14:00:01.782786Z
Bunthaus,28.10.2025 15:20,Chlorophyll (gesamt),22.8,µg/l,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:20,Chlorophyll Kieselalgen,8.6,µg/l,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:20,Chlorophyll Grünalgen,10.7,µg/l,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:50,Sauerstoffsättigung,96.9,%,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:50,Trübung,10.1,FNU,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:50,Wassertemperatur,9.5,°C,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-28T17:00:02.456363Z
Bunthaus,28.10.2025 15:20,Chlorophyll (gesamt),22.8,µg/l,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:20,Chlorophyll Kieselalgen,8.6,µg/l,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:20,Chlorophyll Grünalgen,10.7,µg/l,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:50,Sauerstoffsättigung,96.9,%,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:50,Trübung,10.1,FNU,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:50,Wassertemperatur,9.5,°C,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-28T20:00:02.571616Z
Bunthaus,28.10.2025 15:20,Chlorophyll (gesamt),22.8,µg/l,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:20,Chlorophyll Kieselalgen,8.6,µg/l,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:20,Chlorophyll Grünalgen,10.7,µg/l,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:50,Sauerstoffsättigung,96.9,%,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:50,Trübung,10.1,FNU,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:50,Wassertemperatur,9.5,°C,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-28T23:00:01.731447Z
Bunthaus,28.10.2025 15:20,Chlorophyll (gesamt),22.8,µg/l,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:20,Chlorophyll Kieselalgen,8.6,µg/l,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:20,Chlorophyll Grünalgen,10.7,µg/l,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:50,Sauerstoffsättigung,96.9,%,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:50,Trübung,10.1,FNU,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:50,Wassertemperatur,9.5,°C,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-29T02:00:02.009553Z
Bunthaus,28.10.2025 15:20,Chlorophyll (gesamt),22.8,µg/l,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:20,Chlorophyll Kieselalgen,8.6,µg/l,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:20,Chlorophyll Grünalgen,10.7,µg/l,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:50,Sauerstoffsättigung,96.9,%,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:50,Trübung,10.1,FNU,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:50,Wassertemperatur,9.5,°C,2025-10-29T05:00:02.559005Z
Bunthaus,28.10.2025 15:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-29T05:00:02.559005Z
Bunthaus,29.10.2025 06:50,Sauerstoffsättigung,93.6,%,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Trübung,9.5,FNU,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Wassertemperatur,9.6,°C,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Chlorophyll Kieselalgen,7.2,µg/l,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Sauerstoffkonzentration,10.6,mg/l,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Chlorophyll Grünalgen,8.4,µg/l,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-29T08:00:02.724047Z
Bunthaus,29.10.2025 06:50,Sauerstoffsättigung,93.6,%,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Trübung,9.5,FNU,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Wassertemperatur,9.6,°C,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Chlorophyll Kieselalgen,7.2,µg/l,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Sauerstoffkonzentration,10.6,mg/l,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Chlorophyll Grünalgen,8.4,µg/l,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 06:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-29T11:00:02.078557Z
Bunthaus,29.10.2025 10:00,Chlorophyll Kieselalgen,7.0,µg/l,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 10:00,Chlorophyll (gesamt),18.1,µg/l,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 10:00,Chlorophyll Grünalgen,8.2,µg/l,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 11:50,Wassertemperatur,9.3,°C,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 11:50,Trübung,7.7,FNU,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 11:50,Sauerstoffkonzentration,10.9,mg/l,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 11:50,Sauerstoffsättigung,95.3,%,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 11:50,pH-Wert,8.0,ohne,2025-10-29T14:00:02.713904Z
Bunthaus,29.10.2025 15:50,Chlorophyll Kieselalgen,8.2,µg/l,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Trübung,12.4,FNU,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Sauerstoffsättigung,97.3,%,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Chlorophyll Grünalgen,7.4,µg/l,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-29T17:00:02.006051Z
Bunthaus,29.10.2025 15:50,Chlorophyll Kieselalgen,8.2,µg/l,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Trübung,12.4,FNU,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Sauerstoffsättigung,97.3,%,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Chlorophyll Grünalgen,7.4,µg/l,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-29T20:00:01.769946Z
Bunthaus,29.10.2025 15:50,Chlorophyll Kieselalgen,8.2,µg/l,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Trübung,12.4,FNU,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Sauerstoffsättigung,97.3,%,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Chlorophyll Grünalgen,7.4,µg/l,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-29T23:00:02.354223Z
Bunthaus,29.10.2025 15:50,Chlorophyll Kieselalgen,8.2,µg/l,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Trübung,12.4,FNU,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Sauerstoffsättigung,97.3,%,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Chlorophyll Grünalgen,7.4,µg/l,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-30T02:00:01.580595Z
Bunthaus,29.10.2025 15:50,Chlorophyll Kieselalgen,8.2,µg/l,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Trübung,12.4,FNU,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Sauerstoffsättigung,97.3,%,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,pH-Wert,8.1,ohne,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Chlorophyll Grünalgen,7.4,µg/l,2025-10-30T05:00:01.824730Z
Bunthaus,29.10.2025 15:50,Chlorophyll (gesamt),18.5,µg/l,2025-10-30T05:00:01.824730Z
Bunthaus,30.10.2025 06:10,Chlorophyll Kieselalgen,5.9,µg/l,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:10,Chlorophyll (gesamt),16.3,µg/l,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:10,Chlorophyll Grünalgen,7.5,µg/l,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:50,Trübung,7.6,FNU,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:50,Wassertemperatur,9.2,°C,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:50,Sauerstoffsättigung,95.8,%,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-30T08:00:01.842449Z
Bunthaus,30.10.2025 06:10,Chlorophyll Kieselalgen,5.9,µg/l,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:10,Chlorophyll (gesamt),16.3,µg/l,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:10,Chlorophyll Grünalgen,7.5,µg/l,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:50,Trübung,7.6,FNU,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:50,Wassertemperatur,9.2,°C,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:50,Sauerstoffsättigung,95.8,%,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:50,Sauerstoffkonzentration,11.0,mg/l,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-30T11:00:02.555607Z
Bunthaus,30.10.2025 11:40,Chlorophyll Grünalgen,7.2,µg/l,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:40,Chlorophyll Kieselalgen,6.8,µg/l,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:40,Chlorophyll (gesamt),17.0,µg/l,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:50,Sauerstoffsättigung,93.3,%,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:50,Wassertemperatur,9.5,°C,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:50,Trübung,9.1,FNU,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:50,Sauerstoffkonzentration,10.6,mg/l,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 11:50,pH-Wert,8.0,ohne,2025-10-30T14:00:01.838675Z
Bunthaus,30.10.2025 14:50,Chlorophyll Grünalgen,7.6,µg/l,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 14:50,Chlorophyll (gesamt),17.7,µg/l,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 14:50,Chlorophyll Kieselalgen,7.1,µg/l,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 15:50,Sauerstoffsättigung,97.4,%,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 15:50,Trübung,8.4,FNU,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-30T17:00:02.070477Z
Bunthaus,30.10.2025 14:50,Chlorophyll Grünalgen,7.6,µg/l,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 14:50,Chlorophyll (gesamt),17.7,µg/l,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 14:50,Chlorophyll Kieselalgen,7.1,µg/l,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 15:50,Sauerstoffsättigung,97.4,%,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 15:50,Trübung,8.4,FNU,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-30T20:00:02.081763Z
Bunthaus,30.10.2025 14:50,Chlorophyll Grünalgen,7.6,µg/l,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 14:50,Chlorophyll (gesamt),17.7,µg/l,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 14:50,Chlorophyll Kieselalgen,7.1,µg/l,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 15:50,Sauerstoffsättigung,97.4,%,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 15:50,Trübung,8.4,FNU,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-30T23:00:02.174580Z
Bunthaus,30.10.2025 14:50,Chlorophyll Grünalgen,7.6,µg/l,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 14:50,Chlorophyll (gesamt),17.7,µg/l,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 14:50,Chlorophyll Kieselalgen,7.1,µg/l,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 15:50,Sauerstoffsättigung,97.4,%,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 15:50,Trübung,8.4,FNU,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-31T02:00:02.186496Z
Bunthaus,30.10.2025 14:50,Chlorophyll Grünalgen,7.6,µg/l,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 14:50,Chlorophyll (gesamt),17.7,µg/l,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 14:50,Chlorophyll Kieselalgen,7.1,µg/l,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 15:50,Sauerstoffsättigung,97.4,%,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 15:50,Trübung,8.4,FNU,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-31T05:00:01.824188Z
Bunthaus,30.10.2025 15:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-31T05:00:01.824188Z
Bunthaus,31.10.2025 06:20,Chlorophyll Kieselalgen,4.7,µg/l,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:20,Chlorophyll Grünalgen,7.3,µg/l,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:20,Chlorophyll (gesamt),15.2,µg/l,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:50,Trübung,8.0,FNU,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:50,Sauerstoffsättigung,97.3,%,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:50,Wassertemperatur,9.1,°C,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-31T08:00:02.291439Z
Bunthaus,31.10.2025 06:20,Chlorophyll Kieselalgen,4.7,µg/l,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:20,Chlorophyll Grünalgen,7.3,µg/l,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:20,Chlorophyll (gesamt),15.2,µg/l,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:50,pH-Wert,8.0,ohne,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:50,Trübung,8.0,FNU,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:50,Sauerstoffsättigung,97.3,%,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:50,Wassertemperatur,9.1,°C,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 06:50,Sauerstoffkonzentration,11.2,mg/l,2025-10-31T11:00:01.878500Z
Bunthaus,31.10.2025 11:40,Chlorophyll Kieselalgen,5.8,µg/l,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:40,Chlorophyll Grünalgen,6.9,µg/l,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:40,Chlorophyll (gesamt),15.3,µg/l,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:50,Trübung,6.8,FNU,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:50,pH-Wert,8.0,ohne,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:50,Sauerstoffkonzentration,11.1,mg/l,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:50,Sauerstoffsättigung,96.5,%,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 11:50,Wassertemperatur,9.2,°C,2025-10-31T14:00:02.450067Z
Bunthaus,31.10.2025 15:00,Chlorophyll Kieselalgen,6.1,µg/l,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:00,Chlorophyll (gesamt),17.2,µg/l,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:00,Chlorophyll Grünalgen,8.0,µg/l,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:50,Sauerstoffkonzentration,11.4,mg/l,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:50,Trübung,8.9,FNU,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:50,Sauerstoffsättigung,99.2,%,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-31T17:00:01.854994Z
Bunthaus,31.10.2025 15:00,Chlorophyll Kieselalgen,6.1,µg/l,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:00,Chlorophyll (gesamt),17.2,µg/l,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:00,Chlorophyll Grünalgen,8.0,µg/l,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:50,Sauerstoffkonzentration,11.4,mg/l,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:50,Trübung,8.9,FNU,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:50,Sauerstoffsättigung,99.2,%,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-31T20:00:01.476443Z
Bunthaus,31.10.2025 15:00,Chlorophyll Kieselalgen,6.1,µg/l,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:00,Chlorophyll (gesamt),17.2,µg/l,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:00,Chlorophyll Grünalgen,8.0,µg/l,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:50,Sauerstoffkonzentration,11.4,mg/l,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:50,Trübung,8.9,FNU,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:50,pH-Wert,8.0,ohne,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:50,Sauerstoffsättigung,99.2,%,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:50,Wassertemperatur,9.2,°C,2025-10-31T23:00:02.124600Z
Bunthaus,31.10.2025 15:00,Chlorophyll Kieselalgen,6.1,µg/l,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:00,Chlorophyll (gesamt),17.2,µg/l,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:00,Chlorophyll Grünalgen,8.0,µg/l,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:50,Trübung,8.9,FNU,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:50,pH-Wert,8.0,ohne,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:50,Sauerstoffsättigung,99.2,%,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:50,Wassertemperatur,9.2,°C,2025-11-01T02:00:02.231442Z
Bunthaus,31.10.2025 15:00,Chlorophyll Kieselalgen,6.1,µg/l,2025-11-01T05:00:02.141404Z
Bunthaus,31.10.2025 15:00,Chlorophyll (gesamt),17.2,µg/l,2025-11-01T05:00:02.141404Z
Bunthaus,31.10.2025 15:00,Chlorophyll Grünalgen,8.0,µg/l,2025-11-01T05:00:02.141404Z
Bunthaus,31.10.2025 15:50,Sauerstoffkonzentration,11.4,mg/l,2025-11-01T05:00:02.141404Z
Bunthaus,31.10.2025 15:50,Trübung,8.9,FNU,2025-11-01T05:00:02.141404Z
Bunthaus,31.10.2025 15:50,pH-Wert,8.0,ohne,2025-11-01T05:00:02.141404Z
